filename_audio|filename_transcript|transkripsi|ground_truth|wer|cer|hasil_llm|status|latency|path_audio_eval|correctness_1_5|naturalness_1_5|intelligibility_1_3
2330_audio04.wav|audio04.txt|Explain step by step cara apply visa Saudi dengan benar|Explain step by step cara apply visa Saudi dengan benar|0.0|0.0|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara mengajukan visa Arab Saudi dengan benar."""",   """"tagging"""": """"[EN:Explain step by step] [ID:cara] [EN:apply] [ID:visa Saudi dengan benar]"""",   """"respon"""": """"Pertama, kunjungi situs resmi atau aplikasi pengajuan visa Arab Saudi untuk mengisi formulir secara daring. Selanjutnya, unggah dokumen pendukung seperti paspor dan selesaikan pembayaran biaya visa yang ditentukan."""" } ```"|SUCCESS|31.99|data/evaluation_output/audio_results\2330_audio04.wav|||
2330_audio05.wav|audio05.txt|"Ya Ahi, Uridu, Bukvlaik, Ila Jeddah, Al-Usbu, Al-Qadim Hal bisa bantu Ajidah, Afdal, Skejul, Warilatan, Mubasyuroh"|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|0.7222|0.2586|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan. Bisakah Anda membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:Ya Ahi], [AR:Uridu], [EN:Bukvlaik], [AR:Ila] [ID:Jeddah], [AR:Al-Usbu], [AR:Al-Qadim]. [AR:Hal] [ID:bisa bantu] [AR:Ajidah], [AR:Afdal], [EN:Skejul], [AR:Warilatan], [AR:Mubasyuroh]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan daring. Disarankan untuk segera melakukan pemesanan agar mendapatkan waktu keberangkatan yang paling sesuai."""" } ```"|SUCCESS|37.73|data/evaluation_output/audio_results\2330_audio05.wav|||
2330_audio06.wav|audio06.txt|Uridu arrange transport min Jeddah illa Madinah Gadan|Urīdu arrange transport min Jeddah ilā Madinah ghadan|0.375|0.0755|"```json {   """"perbaikan"""": """"Saya ingin mengatur transportasi dari Jeddah ke Madinah besok."""",   """"tagging"""": """"[AR:Uridu] [EN:arrange transport] [AR:min] [ID:Jeddah] [AR:illa] [ID:Madinah] [AR:Gadan]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|32.02|data/evaluation_output/audio_results\2330_audio06.wav|||
2330_audio07.wav|audio07.txt|Buk flag ke jedah lalu lanjut ke Madinah, schedule terbaik kapan?|Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan|0.3636|0.1029|"```json {   """"perbaikan"""": """"Bagaimana cara memesan penerbangan ke Jeddah dan melanjutkan perjalanan ke Madinah, serta kapan jadwal terbaiknya?"""",   """"tagging"""": """"[EN:Buk flag] [ID:ke jedah lalu lanjut ke Madinah,] [EN:schedule] [ID:terbaik kapan?]"""",   """"respon"""": """"Jadwal terbaik sangat bergantung pada musim perjalanan dan ketersediaan tiket maskapai. Anda disarankan untuk memeriksa situs resmi maskapai guna mendapatkan informasi jadwal yang paling efisien."""" } ```"|SUCCESS|44.43|data/evaluation_output/audio_results\2330_audio07.wav|||
2330_audio12.wav|audio12.txt|Bagaimana proses visa Saudi untuk umroh dari Indonesia sekarang?|Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang|0.2222|0.0317|"```json {   """"perbaikan"""": """"Bagaimana proses visa Arab Saudi untuk umrah dari Indonesia saat ini?"""",   """"tagging"""": """"[ID:Bagaimana proses visa Saudi untuk umroh dari Indonesia sekarang?]"""",   """"respon"""": """"Saat ini, Anda dapat mengajukan visa umrah secara daring melalui platform resmi seperti Nusuk atau melalui agen perjalanan resmi. Pastikan paspor Anda memiliki masa berlaku minimal enam bulan dan siapkan dokumen pendukung lainnya sesuai ketentuan terbaru."""" } ```"|SUCCESS|33.76|data/evaluation_output/audio_results\2330_audio12.wav|||
2330_audio14.wav|audio14.txt|How to prepare dokumen umroh dari Indonesia dengan benar?|How to prepare dokumen umrah dari Indonesia dengan benar|0.2222|0.0357|"```json {   """"perbaikan"""": """"Bagaimana cara menyiapkan dokumen umrah dari Indonesia dengan benar?"""",   """"tagging"""": """"[EN:How to prepare] [ID:dokumen umroh dari Indonesia dengan benar?]"""",   """"respon"""": """"Anda perlu menyiapkan paspor dengan masa berlaku minimal enam bulan, visa umrah, serta dokumen kesehatan yang diperlukan. Pastikan seluruh persyaratan telah diverifikasi oleh biro perjalanan resmi Anda."""" } ```"|SUCCESS|45.99|data/evaluation_output/audio_results\2330_audio14.wav|||
2330_audio15.wav|audio15.txt|tolong buat checklist persiapan umroh termasuk barang wajib dibawa|Tolong buat checklist persiapan umrah termasuk barang wajib dibawa|0.1111|0.0152|"```json {   """"perbaikan"""": """"Tolong buatkan daftar periksa persiapan umrah, termasuk barang-barang wajib yang harus dibawa."""",   """"tagging"""": """"[ID:tolong buat checklist persiapan umroh termasuk barang wajib dibawa]"""",   """"respon"""": """"Daftar periksa Anda harus mencakup paspor, visa, dokumen kesehatan, pakaian ihram, dan obat-obatan pribadi. Selain itu, jangan lupa menyiapkan alat ibadah, perlengkapan mandi, serta charger ponsel."""" } ```"|SUCCESS|54.78|data/evaluation_output/audio_results\2330_audio15.wav|||
2330_audio17.wav|audio17.txt|Menurut kamu belajar bahasa Arab itu susah nggak untuk pemula?|Menurut kamu belajar bahasa Arab itu susah gak untuk pemula|0.2|0.0508|"```json {   """"perbaikan"""": """"Menurut Anda, apakah belajar bahasa Arab sulit bagi pemula?"""",   """"tagging"""": """"[ID:Menurut kamu belajar bahasa Arab itu susah nggak untuk pemula?]"""",   """"respon"""": """"Tingkat kesulitan belajar bahasa Arab sangat bergantung pada metode dan konsistensi belajar Anda. Bagi pemula, mempelajari kosakata dasar dan tata bahasa secara rutin akan sangat membantu proses pembelajaran."""" } ```"|SUCCESS|45.23|data/evaluation_output/audio_results\2330_audio17.wav|||
2331_audio01.wav|audio01.txt|Aku mau book flight ke jedah minggu depan, bisa bantu schedule.|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|0.1818|0.0312|"```json {   """"perbaikan"""": """"Saya ingin memesan penerbangan ke Jeddah minggu depan, bisakah Anda membantu mengatur jadwalnya?"""",   """"tagging"""": """"[ID:Aku mau] [EN:book flight] [ID:ke jedah minggu depan, bisa bantu] [EN:schedule.]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan untuk mendapatkan ketersediaan kursi dan harga terbaik."""" } ```"|SUCCESS|56.89|data/evaluation_output/audio_results\2331_audio01.wav|||
2331_audio02.wav|audio02.txt|Aku butuh travel umrah simple, tapi include Madinah visit.|Aku butuh travel umrah simple tapi include Madinah visit|0.2222|0.0357|"```json {   """"perbaikan"""": """"Saya membutuhkan paket perjalanan umrah yang praktis, tetapi sudah termasuk kunjungan ke Madinah."""",   """"tagging"""": """"[ID:Aku butuh travel umrah simple, tapi include Madinah visit.]"""",   """"respon"""": """"Anda dapat mencari paket umrah praktis yang sudah mencakup kunjungan ke Madinah melalui agen perjalanan resmi. Pastikan Anda memeriksa rincian rencana perjalanan agar sesuai dengan kebutuhan Anda."""" } ```"|SUCCESS|44.4|data/evaluation_output/audio_results\2331_audio02.wav|||
2331_audio03.wav|audio03.txt|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|0.0909|0.0152|"```json {   """"perbaikan"""": """"Bisakah Anda membantu saya mengatur transportasi dari Jeddah ke Madinah besok?"""",   """"tagging"""": """"[EN:Can you help] [ID:aku] [EN:arrange transport] [ID:dari Jeddah ke Madinah] [EN:tomorrow?]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|52.76|data/evaluation_output/audio_results\2331_audio03.wav|||
2331_audio04.wav|audio04.txt|Explain step by step cara apply visa Saudi dengan benar.|Explain step by step cara apply visa Saudi dengan benar|0.1|0.0182|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara mengajukan visa Arab Saudi dengan benar."""",   """"tagging"""": """"[EN:Explain step by step] [ID:cara] [EN:apply] [ID:visa Saudi dengan benar.]"""",   """"respon"""": """"Pertama, kunjungi situs resmi atau aplikasi pengajuan visa Arab Saudi untuk mengisi formulir secara daring. Setelah itu, unggah dokumen yang diperlukan seperti paspor dan selesaikan pembayaran biaya visa tersebut."""" } ```"|SUCCESS|49.28|data/evaluation_output/audio_results\2331_audio04.wav|||
2331_audio05.wav|audio05.txt|"Ya Ahi, Uridul Book Flight Ilha Jeddah Al-Uzbu Al-Qadim. Hal bisa bantu Ajida Afdal Skajul Warilatan Mubasyirah?"|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|0.5556|0.1379|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan. Bisakah Anda membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:Ya Ahi], [AR:Uridul] [EN:Book Flight] [AR:Ilha] [ID:Jeddah] [AR:Al-Uzbu Al-Qadim]. [AR:Hal] [ID:bisa bantu] [AR:Ajida Afdal] [EN:Skajul] [AR:Warilatan Mubasyirah]?"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan agar Anda mendapatkan waktu keberangkatan yang paling sesuai dengan rencana Anda."""" } ```"|SUCCESS|49.56|data/evaluation_output/audio_results\2331_audio05.wav|||
2331_audio06.wav|audio06.txt|Uridu range transport menzedah ila Madinah Gadan.|Urīdu arrange transport min Jeddah ilā Madinah ghadan|0.75|0.1887|"```json {   """"perbaikan"""": """"Saya ingin mengatur transportasi dari Jeddah ke Madinah besok."""",   """"tagging"""": """"[AR:Uridu] [EN:range transport] [AR:menzedah] [AR:ila] [ID:Madinah] [AR:Gadan]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi transportasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|43.22|data/evaluation_output/audio_results\2331_audio06.wav|||
2331_audio10.wav|audio10.txt|Apa perbedaan umroh dan haji secara detail dalam Islam?|Apa perbedaan umrah dan hajj secara detail dalam Islam|0.3333|0.0556|"```json {   """"perbaikan"""": """"Apa perbedaan antara umrah dan haji secara mendalam dalam Islam?"""",   """"tagging"""": """"[ID:Apa perbedaan umroh dan haji secara detail dalam Islam?]"""",   """"respon"""": """"Perbedaan utama terletak pada waktu pelaksanaan dan rukunnya; haji wajib dilakukan pada bulan Zulhijah dengan rukun wukuf di Arafah, sedangkan umrah dapat dilakukan kapan saja tanpa wukuf. Selain itu, haji hukumnya wajib bagi yang mampu, sementara umrah merupakan sunah atau wajib tergantung mazhab yang diikuti."""" } ```"|SUCCESS|59.37|data/evaluation_output/audio_results\2331_audio10.wav|||
2331_audio12.wav|audio12.txt|Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?|Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang|0.1111|0.0159|"```json {   """"perbaikan"""": """"Bagaimana proses visa Arab Saudi untuk umrah dari Indonesia saat ini?"""",   """"tagging"""": """"[ID:Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?]"""",   """"respon"""": """"Saat ini, Anda dapat mengajukan visa umrah secara daring melalui platform resmi seperti Nusuk atau melalui biro perjalanan umrah yang terdaftar. Pastikan paspor Anda memiliki masa berlaku minimal enam bulan dan dokumen kesehatan yang diperlukan telah lengkap."""" } ```"|SUCCESS|47.68|data/evaluation_output/audio_results\2331_audio12.wav|||
2331_audio15.wav|audio15.txt|Tolong buat checklist persiapan umrah termasuk barang wajib dibawa.|Tolong buat checklist persiapan umrah termasuk barang wajib dibawa|0.1111|0.0152|"```json {   """"perbaikan"""": """"Tolong buatkan daftar periksa persiapan umrah, termasuk barang-barang wajib yang harus dibawa."""",   """"tagging"""": """"[ID:Tolong buat checklist persiapan umrah termasuk barang wajib dibawa.]"""",   """"respon"""": """"Daftar periksa umrah meliputi paspor, visa, dokumen kesehatan, pakaian ihram, serta obat-obatan pribadi. Jangan lupa juga membawa perlengkapan ibadah, alat mandi, dan pengisi daya ponsel."""" } ```"|SUCCESS|44.57|data/evaluation_output/audio_results\2331_audio15.wav|||
2331_audio17.wav|audio17.txt|Menurut kamu, belajar bahasa Arab itu susah gak untuk pemula?|Menurut kamu belajar bahasa Arab itu susah gak untuk pemula|0.2|0.0339|"```json {   """"perbaikan"""": """"Menurut Anda, apakah belajar bahasa Arab itu sulit bagi pemula?"""",   """"tagging"""": """"[ID:Menurut kamu, belajar bahasa Arab itu susah gak untuk pemula?]"""",   """"respon"""": """"Tingkat kesulitan belajar bahasa Arab sangat bergantung pada metode dan konsistensi belajar Anda. Bagi pemula, disarankan untuk mempelajari kosakata dasar dan pelafalan secara rutin guna mempermudah proses pembelajaran."""" } ```"|SUCCESS|43.9|data/evaluation_output/audio_results\2331_audio17.wav|||
2332_audio01.wav|audio01.txt|aku mau book flight ke jedah minggu depan bisa bantu schedule|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|0.2727|0.0469|"```json {   """"perbaikan"""": """"Saya ingin memesan penerbangan ke Jeddah minggu depan, bisakah Anda membantu mengatur jadwalnya?"""",   """"tagging"""": """"[ID:aku mau] [EN:book flight] [ID:ke jedah minggu depan bisa bantu] [EN:schedule]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan untuk mendapatkan harga dan ketersediaan kursi terbaik."""" } ```"|SUCCESS|59.67|data/evaluation_output/audio_results\2332_audio01.wav|||
2332_audio02.wav|audio02.txt|aku butuh travel umrah simple tapi include madinah visit|Aku butuh travel umrah simple tapi include Madinah visit|0.0|0.0|"```json {   """"perbaikan"""": """"Saya membutuhkan paket umrah praktis yang sudah termasuk kunjungan ke Madinah."""",   """"tagging"""": """"[ID:aku butuh travel umrah simple tapi include madinah visit]"""",   """"respon"""": """"Anda dapat mencari paket umrah praktis yang sudah mencakup kunjungan ke Madinah melalui agen perjalanan resmi. Pastikan untuk memeriksa rincian rencana perjalanan agar sesuai dengan kebutuhan Anda."""" } ```"|SUCCESS|42.41|data/evaluation_output/audio_results\2332_audio02.wav|||
2332_audio03.wav|audio03.txt|can you help aku arrange transport dari jeddah ke madinah tomorrow|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|0.0|0.0|"```json {   """"perbaikan"""": """"Bisakah Anda membantu saya mengatur transportasi dari Jeddah ke Madinah besok?"""",   """"tagging"""": """"[EN:can you help] [ID:aku] [EN:arrange transport] [ID:dari jeddah ke madinah] [EN:tomorrow]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau bus melalui aplikasi transportasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|51.72|data/evaluation_output/audio_results\2332_audio03.wav|||
2332_audio04.wav|audio04.txt|Explain step by step cara apply visa Saudi dengan benar|Explain step by step cara apply visa Saudi dengan benar|0.0|0.0|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara mengajukan visa Arab Saudi dengan benar."""",   """"tagging"""": """"[EN:Explain step by step] [ID:cara] [EN:apply] [ID:visa Saudi dengan benar]"""",   """"respon"""": """"Pertama, kunjungi situs resmi atau aplikasi pengajuan visa Arab Saudi untuk mengisi formulir secara daring. Selanjutnya, unggah dokumen yang diperlukan seperti paspor dan selesaikan pembayaran biaya visa tersebut."""" } ```"|SUCCESS|41.62|data/evaluation_output/audio_results\2332_audio04.wav|||
2332_audio05.wav|audio05.txt|Ya akhi, uridu book flight ila jedah al-usbu'al kadim hal bisa bantu ajda afdal skedul warih latan mubashirah.|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|0.4444|0.0948|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan. Bisakah Anda membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:Ya akhi], [AR:uridu] [EN:book flight] [AR:ila jedah] [AR:al-usbu'al kadim] [AR:hal] [ID:bisa bantu] [AR:ajda afdal] [EN:skedul] [AR:warih latan mubashirah]"""",   """"respon"""": """"Anda dapat mencari jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan untuk mendapatkan waktu keberangkatan yang paling sesuai dengan rencana Anda."""" } ```"|SUCCESS|46.88|data/evaluation_output/audio_results\2332_audio05.wav|||
2332_audio06.wav|audio06.txt|Uridu arranged transport min Jeddah ila Madinah Gadan|Urīdu arrange transport min Jeddah ilā Madinah ghadan|0.5|0.0755|"```json {   """"perbaikan"""": """"Saya ingin mengatur transportasi dari Jeddah ke Madinah besok."""",   """"tagging"""": """"[AR:Uridu] [EN:arranged transport] [AR:min] [ID:Jeddah] [AR:ila] [ID:Madinah] [AR:Gadan]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|43.29|data/evaluation_output/audio_results\2332_audio06.wav|||
2332_audio07.wav|audio07.txt|book flight ke jeddah lalu lanjut ke madinah skedul terbaik kapan|Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan|0.1818|0.0588|"```json {   """"perbaikan"""": """"Bagaimana cara memesan penerbangan ke Jeddah dan kemudian melanjutkan perjalanan ke Madinah, serta kapan jadwal terbaiknya?"""",   """"tagging"""": """"[EN:book flight] [ID:ke jeddah lalu lanjut ke madinah] [EN:skedul] [ID:terbaik kapan]"""",   """"respon"""": """"Jadwal terbaik sangat bergantung pada ketersediaan tiket maskapai dan musim perjalanan Anda. Anda disarankan untuk memeriksa situs resmi maskapai guna mendapatkan informasi jadwal yang paling efisien."""" } ```"|SUCCESS|48.79|data/evaluation_output/audio_results\2332_audio07.wav|||
